sentence,x,y,w,l,area_percent,date,receipt_no,total,title,address,brand_name
Thué GTGT 0%,0.8461538461538461,1.0083612040133778,0.7692307692307693,0.03177257525083612,0.02444044250064317,0,0,0,0,0,0
HTIOA DON THANTL TOA,0.4230769230769231,0.13457943925233645,0.8076923076923077,0.04485981308411215,0.03623292595255212,0,0,0,0,0,0
NØnV: 03.12.2015 SL thách: 0,0.19230769230769232,0.21495327102803727,1.0384615384615383,0.04485981308411215,0.04658519051042415,0,0,0,0,0,0
Sé HD: 1008841 ‘Thu ngau: Luyôl,0.19230769230769232,0.2766355140186916,1.0769230769230769,0.04672897196261682,0.0503235082674335,0,0,0,0,0,0
KOA Ran: Khu B- BAS,0.15384615384615385,0.33084112149532713,1.1923076923076923,0.04299065420560748,0.051258087706685836,0,0,0,0,0,0
Giữ vào: 11.13 Gio car 1H31,0.15384615384615385,0.3925233644859813,1.1153846153846154,0.037383177570093455,0.04169662113587348,0,0,0,0,0,0
"l TT [Tên món [SL Đon giá ' ""Thành tien -",0.15384615384615385,0.4635514018691589,1.2692307692307692,0.04299065420560748,0.05456506110711718,0,0,0,0,0,0
"Toho chin lao 40000; $0 000),",0.2307692307692308,0.525233644859813,1.2307692307692308,0.03925233644859813,0.04831056793673616,0,0,0,0,0,0
12 fouty |40) 25001 10003),0.15384615384615385,0.5887850467289719,1.3076923076923077,0.05046728971962617,0.06599568655643423,0,0,0,0,0,0
"ý xúc nhìn ""Thành jen Sub Total: W0",0.2307692307692308,0.6635514018691588,1.2307692307692308,0.03551401869158879,0.04370956146657081,0,0,0,0,0,0
"""tiến Gìau €iiá :",0.8076923076923077,0.7214953271028037,0.3461538461538461,0.04672897196261682,0.016175413371675055,0,0,0,0,0,0
“Tiện Ctne£ Khâu :,0.7692307692307693,0.7925233644859813,0.38461538461538464,0.03551401869158879,0.01365923795830338,0,0,0,0,0,0
Tiền Thanh Loán: 90 000,0.7307692307692307,0.8504672897196262,0.7307692307692307,0.05420560747663551,0.0396117900790798,0,0,0,0,0,0
eqjiank you see you agaial,0.4615384615384616,1.0560747663551402,0.6923076923076923,0.05420560747663551,0.037526959022286116,0,0,0,0,0,0
"""HO 8",0.5,1.0990654205607475,0.2692307692307692,0.03551401869158879,0.009561466570812364,0,0,0,0,0,0
HTIOA DON THANTL TOA,0.4230769230769231,0.13457943925233645,0.8076923076923077,0.04485981308411215,0.03623292595255212,0,0,0,0,0,0
NØnV: 03.12.2015 SL thách: 0,0.19230769230769232,0.21495327102803727,1.0384615384615383,0.04485981308411215,0.04658519051042415,0,0,0,0,0,0
Sé HD: 1008841 ‘Thu ngau: Luyôl,0.19230769230769232,0.2766355140186916,1.0769230769230769,0.04672897196261682,0.0503235082674335,0,0,0,0,0,0
KOA Ran: Khu B- BAS,0.15384615384615385,0.33084112149532713,1.1923076923076923,0.04299065420560748,0.051258087706685836,0,0,0,0,0,0
Giữ vào: 11.13 Gio car 1H31,0.15384615384615385,0.3925233644859813,1.1153846153846154,0.037383177570093455,0.04169662113587348,0,0,0,0,0,0
"l TT [Tên món [SL Đon giá ' ""Thành tien -",0.15384615384615385,0.4635514018691589,1.2692307692307692,0.04299065420560748,0.05456506110711718,0,0,0,0,0,0
"Toho chin lao 40000; $0 000),",0.2307692307692308,0.525233644859813,1.2307692307692308,0.03925233644859813,0.04831056793673616,0,0,0,0,0,0
12 fouty |40) 25001 10003),0.15384615384615385,0.5887850467289719,1.3076923076923077,0.05046728971962617,0.06599568655643423,0,0,0,0,0,0
"ý xúc nhìn ""Thành jen Sub Total: W0",0.2307692307692308,0.6635514018691588,1.2307692307692308,0.03551401869158879,0.04370956146657081,0,0,0,0,0,0
"""tiến Gìau €iiá :",0.8076923076923077,0.7214953271028037,0.3461538461538461,0.04672897196261682,0.016175413371675055,0,0,0,0,0,0
“Tiện Ctne£ Khâu :,0.7692307692307693,0.7925233644859813,0.38461538461538464,0.03551401869158879,0.01365923795830338,0,0,0,0,0,0
Tiền Thanh Loán: 90 000,0.7307692307692307,0.8504672897196262,0.7307692307692307,0.05420560747663551,0.0396117900790798,0,0,0,0,0,0
eqjiank you see you agaial,0.4615384615384616,1.0560747663551402,0.6923076923076923,0.05420560747663551,0.037526959022286116,0,0,0,0,0,0
"""HO 8",0.5,1.0990654205607475,0.2692307692307692,0.03551401869158879,0.009561466570812364,0,0,0,0,0,0
Công Ty Công Nghệ TinHoc Mai | |,0.9230769230769232,0.04013377926421405,1.3076923076923077,0.03177257525083612,0.04154875225109339,0,0,0,0,0,0
Tên Vàng,1.3076923076923077,0.07023411371237458,0.4615384615384616,0.02842809364548495,0.01312065860560844,0,0,0,0,0,0
www.mtv.org.vn,1.2307692307692308,0.10033444816053512,0.6153846153846154,0.03511705685618729,0.021610496526884487,0,0,0,0,0,0
"Sô 7 Nam Quôc Cang, Quận 1,",0.9230769230769232,0.137123745819398,1.1538461538461535,0.03177257525083612,0.03666066375096475,0,0,0,0,0,0
TP. H6 ChiMinh,1.2307692307692308,0.1705685618729097,0.6153846153846154,0.02842809364548495,0.017494211474144584,0,0,0,0,0,0
)B 56100311,1.3076923076923077,0.20234113712374585,0.4615384615384616,0.026755852842809364,0.012348855158219707,0,0,0,0,0,0
HOA DON,1.2307692307692308,0.2508361204013378,0.6153846153846154,0.033444816053511704,0.02058142526369951,0,0,0,0,0,0
S6CT: — admin 151104 0856393,0.8461538461538461,0.2993311036789298,1.1538461538461535,0.030100334448160536,0.034731155132492926,0,0,0,0,0,0
Ngày CT: 04/11/2015 - 08:56,0.8461538461538461,0.3394648829431438,1.0769230769230769,0.026755852842809364,0.028813995369179318,0,0,0,0,0,0
Khách hàng: Khách lẻ.,0.8461538461538461,0.3779264214046823,0.7692307692307693,0.02842809364548495,0.021867764342680732,0,0,0,0,0,0
'Điện thoại:,0.8461538461538461,0.4180602006688963,0.38461538461538464,0.02508361204013378,0.009647543092359146,0,0,0,0,0,0
Nhân viên: Administrator,0.8461538461538461,0.4581939799331104,0.9230769230769232,0.02842809364548495,0.02624131721121688,0,0,0,0,0,0
SL ĐGi CK_ TTiền,0.9230769230769232,0.5050167224080268,1.2307692307692308,0.03678929765886288,0.04527913558013893,0,0,0,0,0,0
Lầu thái,0.9230769230769232,0.5518394648829431,0.2307692307692308,0.02508361204013378,0.005788525855415489,0,0,0,0,0,0
"41,00 130.000 0 130000",1.0,0.5819397993311036,1.1538461538461535,0.02508361204013378,0.02894262927707744,0,0,0,0,0,0
Cánh gà nướng,0.8461538461538461,0.617056856187291,0.6153846153846154,0.02842809364548495,0.017494211474144584,0,0,0,0,0,0
100.0 60000.0 0.0 60.0,1.0,0.6454849498327759,1.1538461538461535,0.03177257525083612,0.03666066375096475,0,0,0,0,0,0
Bồ xào củ hành,0.8461538461538461,0.68561872909699,0.6153846153846154,0.026755852842809364,0.01646514021095961,0,0,0,0,0,0
"4,00 65.000 0 65.000",1.0,0.7140468227424749,1.1538461538461535,0.02842809364548495,0.032801646514021086,0,0,0,0,0,0
Heo rừng nướng ngữ vị,0.8461538461538461,0.7558528428093646,0.7692307692307693,0.02508361204013378,0.019295086184718292,0,0,0,0,0,0
"41,00 65000 09 6535000",1.0,0.7842809364548495,1.1538461538461535,0.026755852842809364,0.030872137895549268,0,0,0,0,0,0
(Cang ghe rang mudi,0.8461538461538461,0.8210702341137124,0.6923076923076923,0.023411371237458192,0.016207872395163362,0,0,0,0,0,0
100.0 65.0 0.0 65.0,1.0,0.8494983277591973,1.1538461538461535,0.02842809364548495,0.032801646514021086,0,0,0,0,0,0
Mì xảo bò.,0.8461538461538461,0.8862876254180602,0.38461538461538464,0.026755852842809364,0.010290712631849757,0,0,0,0,0,0
_ T00 50000 0 50.000,1.0,0.9180602006688964,1.1538461538461535,0.026755852842809364,0.030872137895549268,0,0,0,0,0,0
Tổng cộng 435.000,0.8461538461538461,0.979933110367893,1.3076923076923077,0.026755852842809364,0.03498842294828917,0,0,0,0,0,0
Thué GTGT 0%,0.8461538461538461,1.0083612040133778,0.7692307692307693,0.03177257525083612,0.02444044250064317,0,0,0,0,0,0
THE OPERA,0.25,0.032627865961199286,1.0,0.042328042328042326,0.042328042328042326,0,0,0,0,0,0
Sá 1 Trưng Yên 3 - Ngõ 67 Nguyễm,0.16666666666666666,0.08818342151675485,1.125,0.026455026455026454,0.029761904761904764,0,0,0,0,0,0
Khang - Cều Giây - HN,0.375,0.11375661375661375,0.7916666666666666,0.0255731922398589,0.020245443856554968,0,0,0,0,0,0
D9R2 434 830,0.4583333333333333,0.14109347442680775,0.5833333333333334,0.02469135802469136,0.01440329218106996,0,0,0,0,0,0
HÓA ĐƠN THANH TOAN,0.16666666666666666,0.18077601410934746,1.125,0.031746031746031744,0.03571428571428571,0,0,0,0,0,0
SóHĐ 0002,0.125,0.2239858906525573,0.5833333333333334,0.0255731922398589,0.014917695473251029,0,0,0,0,0,0
Ngày: 3005/2017 Giờ 102613,0.125,0.2522045855379189,1.2083333333333333,0.031746031746031744,0.03835978835978837,0,0,0,0,0,0
TakeAway,0.4166666666666667,0.2857142857142857,0.5416666666666666,0.036155202821869487,0.019584068195179303,0,0,0,0,0,0
Thu ngân: Người quản tị,0.125,0.3271604938271605,1.0416666666666667,0.02998236331569665,0.03123162845385068,0,0,0,0,0,0
Khách hàng:,0.125,0.3562610229276896,0.5,0.031746031746031744,0.015873015873015872,0,0,0,0,0,0
TÊNHÀNG SL ĐÐĐG T.TIÊN,0.125,0.4091710758377425,1.125,0.02292768959435626,0.025793650793650792,0,0,0,0,0,0
THỨC UỎNG,0.125,0.455026455026455,0.5,0.02469135802469136,0.012345679012345678,0,0,0,0,0,0
"Trà sữa Khoai 1 23,000",0.08333333333333333,0.4911816578483245,1.25,0.032627865961199286,0.040784832451499116,0,0,0,0,0,0
môn-M,0.08333333333333333,0.5273368606701939,0.2916666666666667,0.019400352733686062,0.005658436213991771,0,0,0,0,0,0
|->Trân châu 1 5.000,0.125,0.562610229276896,1.2083333333333333,0.02821869488536155,0.03409758965314521,0,0,0,0,0,0
đen,0.08333333333333333,0.5934744268077602,0.16666666666666666,0.02292768959435626,0.0038212815990593773,0,0,0,0,0,0
|->Thạch rau 1 5.000,0.125,0.6313932980599647,1.2083333333333333,0.0291005291005291,0.035163139329806,0,0,0,0,0,0
câu,0.08333333333333333,0.6622574955908289,0.16666666666666666,0.023809523809523808,0.003968253968253968,0,0,0,0,0,0
"Tra xanh tao-L 1 28,000",0.08333333333333333,0.699294532627866,1.25,0.0308641975308642,0.03858024691358025,0,0,0,0,0,0
Trà dưa lưới-L 1 28000,0.04166666666666666,0.7433862433862434,1.2916666666666667,0.037037037037037035,0.047839506172839504,0,0,0,0,0,0
"89,000",1.0,0.8042328042328042,0.2916666666666667,0.02998236331569665,0.008744855967078191,0,0,0,0,0,0
"T.CONG 89,000",0.04166666666666666,0.8439153439153442,1.25,0.03968253968253968,0.0496031746031746,0,0,0,0,0,0
"TIEN MAT 89,000",0.041666666666666664,0.8809523809523809,1.25,0.04585537918871252,0.05731922398589065,0,0,0,0,0,0
Tám mươi chín ngàn đẳng. /.,0.04166666666666666,0.9206349206349206,1.0833333333333333,0.04497354497354497,0.04872134038800705,0,0,0,0,0,0
XIN CAM ON - HEN GAP Lar,0.041666666666666664,0.9876543209876544,1.25,0.04497354497354497,0.05621693121693122,0,0,0,0,0,0
"erect, S 2 MVISTNARP",0.35714285714285715,0.6608187134502924,0.5714285714285714,0.06140350877192983,0.03508771929824561,0,0,0,0,0,0
oo Xem ae,0.5238095238095238,0.1853035143769968,0.7142857142857143,0.0463258785942492,0.03308991328160657,0,0,0,0,0,0
"Morne | Coffee,",0.3809523809523809,0.2492012779552716,0.9523809523809524,0.05591054313099041,0.05324813631522897,0,0,0,0,0,0
ĐC : Đường GS14 - Dĩ An Bình Luong,0.2857142857142857,0.3178913738019169,1.0952380952380951,0.039936102236421724,0.04373954054465237,0,0,0,0,0,0
ĐY:' 0902018998,0.5714285714285714,0.35942492012779553,0.4761904761904762,0.03194888178913738,0.01521375323292256,0,0,0,0,0,0
"""_ ` ae.",0.7142857142857143,0.4121405750798722,0.19047619047619047,0.02715654952076677,0.005172676099193671,0,0,0,0,0,0
HÓA ĐƠN THANH TOÁN,0.3809523809523809,0.4616613418530352,0.8571428571428571,0.03514376996805112,0.030123231401186674,0,0,0,0,0,0
oo “se ae,0.5238095238095238,0.1853035143769968,0.7142857142857143,0.0463258785942492,0.03308991328160657,0,0,0,0,0,0
"Morne | Coffees,",0.3809523809523809,0.2492012779552716,0.9523809523809524,0.05591054313099041,0.05324813631522897,0,0,0,0,0,0
ĐC : Đường G814 - Dĩ An + Bình Lu9H0,0.2857142857142857,0.3178913738019169,1.0952380952380951,0.039936102236421724,0.04373954054465237,0,0,0,0,0,0
_ ĐT:'0302018998,0.5714285714285714,0.35942492012779553,0.4761904761904762,0.03194888178913738,0.01521375323292256,0,0,0,0,0,0
"""`",0.7142857142857143,0.4121405750798722,0.19047619047619047,0.02715654952076677,0.005172676099193671,0,0,0,0,0,0
LOA DON THANH TOÁN,0.3809523809523809,0.4616613418530352,0.8571428571428571,0.03514376996805112,0.030123231401186674,0,0,0,0,0,0
edHp: 0003,0.2380952380952381,0.5271565495207667,0.42857142857142855,0.03194888178913738,0.013692377909630305,0,0,0,0,0,0
Naav’ 41062017 Giờ 12:59:59,0.2380952380952381,0.5591054313099042,1.1428571428571428,0.03514376996805112,0.040164308534915566,0,0,0,0,0,0
BAN: At,0.2380952380952381,0.597444089456869,1.1428571428571428,0.039936102236421724,0.045641259698767686,0,0,0,0,0,0
TÊN HÀNG sk ĐG T.TIÊN,0.2857142857142857,0.6565495207667732,1.0476190476190477,0.03194888178913738,0.03347025711242964,0,0,0,0,0,0
"COCA +0 20,000 20000",0.19047619047619047,0.7092651757188498,1.2380952380952381,0.03514376996805112,0.04351133424615853,0,0,0,0,0,0
"Bd HUG 1.0 20,000 20,000",0.19047619047619047,0.7571884984025559,1.238095238095238,0.04153354632587858,0.051422485927278265,0,0,0,0,0,0
"GÀ PHÊ ĐÁ 1.0 18000 18,000",0.19047619047619047,0.8083067092651757,1.2380952380952381,0.04313099041533546,0.0534002738475582,0,0,0,0,0,0
"GÀ PHÊ SỮA ĐÀ. 1.0 20,000 20,000",0.19047619047619047,0.8594249201277955,1.238095238095238,0.0463258785942492,0.05735584968811805,0,0,0,0,0,0
"T.CQNG 4.0 79,000.",0.19047619047619047,0.9137380191693292,1.2380952380952381,0.05271565495207668,0.06526700136923777,0,0,0,0,0,0
TÊNMẬTN 78/000,0.19047619047619047,0.9568690095846646,1.238095238095238,0.07188498402555911,0.08900045641259699,0,0,0,0,0,0
‘Bay 'mươi tám ngàn đằng...,0.19047619047619047,1.012779552715655,0.8095238095238095,0.057507987220447275,0.046554084892743035,0,0,0,0,0,0
Cảm ơn Quý khách - Hẹn Gặp Lại I,0.2380952380952381,1.1022364217252396,1.0952380952380951,0.06070287539936103,0.06648410162787159,0,0,0,0,0,0
được cưng tập trổ Œ945622176« MHÀO0A -,0.42857142857142855,1.1501597444089458,0.7142857142857143,0.03514376996805112,0.025102692834322232,0,0,0,0,0,0
MXNM.. NÊN. ae,0.5714285714285714,0.1875,0.6666666666666666,0.05128205128205128,0.034188034188034185,0,0,0,0,0,0
Mome | Coffec_,0.3809523809523809,0.2532051282051282,0.9523809523809524,0.052884615384615384,0.05036630036630037,0,0,0,0,0,0
ĐC : Đường GS14 - Dĩ An - Bình HOT,0.2380952380952381,0.3189102564102564,1.1428571428571428,0.04006410256410257,0.04578754578754578,0,0,0,0,0,0
ĐT: 0902018996,0.5714285714285714,0.3621794871794872,0.4761904761904762,0.03044871794871795,0.0144993894993895,0,0,0,0,0,0
fates,0.7142857142857143,0.4134615384615384,0.2380952380952381,0.02564102564102564,0.006105006105006105,0,0,0,0,0,0
HÓA ĐƠN THANH TOÁN,0.3809523809523809,0.4647435897435898,0.8571428571428571,0.03365384615384615,0.02884615384615385,0,0,0,0,0,0
eAUD 0003,0.2380952380952381,0.5288461538461539,0.42857142857142855,0.03044871794871795,0.01304945054945055,0,0,0,0,0,0
Nay 119062017 Giờ 12:59:59,0.2380952380952381,0.5608974358974359,1.1428571428571428,0.035256410256410256,0.040293040293040296,0,0,0,0,0,0
BẢN: A1,0.2380952380952381,0.6009615384615384,1.1428571428571428,0.038461538461538464,0.04395604395604396,0,0,0,0,0,0
TÊN HÀNG §L bịc T.TIEN,0.2857142857142857,0.6602564102564102,1.0476190476190477,0.03044871794871795,0.031898656898656896,0,0,0,0,0,0
"GOCA 1.0 20,000. 20,000",0.19047619047619047,0.7115384615384616,1.1904761904761905,0.035256410256410256,0.04197191697191697,0,0,0,0,0,0
"BO HUC 1.0 20,000 20,000",0.19047619047619047,0.7612179487179487,1.2380952380952381,0.04006410256410257,0.0496031746031746,0,0,0,0,0,0
"CÀ PHÊ ĐÁ 10 18,000 18000",0.19047619047619047,0.8108974358974359,1.238095238095238,0.04166666666666666,0.051587301587301584,0,0,0,0,0,0
"GÀ PHÊ SỮA ĐÁ. 1.0 20,000 20,000",0.19047619047619047,0.8621794871794872,1.2380952380952381,0.046474358974358976,0.057539682539682536,0,0,0,0,0,0
"T.GỌNG 4.0 78,000",0.19047619047619047,0.9182692307692308,1.238095238095238,0.049679487179487176,0.0615079365079365,0,0,0,0,0,0
"TIỀN MẠT 78,000",0.19047619047619047,0.9615384615384616,1.2380952380952381,0.06891025641025643,0.08531746031746032,0,0,0,0,0,0
"Bảy mươi tám ngàn đồng,/.",0.19047619047619047,1.017628205128205,0.8095238095238095,0.059294871794871785,0.0480006105006105,0,0,0,0,0,0
Cảm Ơn Quý khách : Hen Gặp Lại I,0.2380952380952381,1.107371794871795,1.1428571428571428,0.0608974358974359,0.0695970695970696,0,0,0,0,0,0
được cung cấp bồi. 0915622178 - MIMOJjA,0.42857142857142855,1.1554487179487178,0.6666666666666666,0.03205128205128205,0.021367521367521368,0,0,0,0,0,0
MXNM.. NÊN. ae,0.5714285714285714,0.1875,0.6666666666666666,0.05128205128205128,0.034188034188034185,0,0,0,0,0,0
Mome | Coffec_,0.3809523809523809,0.2532051282051282,0.9523809523809524,0.05288461538461538,0.05036630036630037,0,0,0,0,0,0
ĐC : Đường GS14 - Dĩ An - Bình HOT,0.2380952380952381,0.3189102564102564,1.1428571428571428,0.04006410256410257,0.045787545787545784,0,0,0,0,0,0
ĐT: 0902018996,0.5714285714285714,0.3621794871794872,0.4761904761904762,0.03044871794871795,0.0144993894993895,0,0,0,0,0,0
fates,0.7142857142857143,0.4134615384615384,0.2380952380952381,0.02564102564102564,0.006105006105006105,0,0,0,0,0,0
HÓA ĐƠN THANH TOÁN,0.3809523809523809,0.4647435897435898,0.8571428571428571,0.03365384615384615,0.02884615384615385,0,0,0,0,0,0
eAUD 0003,0.2380952380952381,0.5288461538461539,0.42857142857142855,0.03044871794871795,0.01304945054945055,0,0,0,0,0,0
Nay 119062017 Giờ 12:59:59,0.2380952380952381,0.5608974358974359,1.1428571428571428,0.035256410256410256,0.040293040293040296,0,0,0,0,0,0
BẢN: A1,0.2380952380952381,0.6009615384615384,1.1428571428571428,0.038461538461538464,0.04395604395604396,0,0,0,0,0,0
TÊN HÀNG §L bịc T.TIEN,0.2857142857142857,0.6602564102564102,1.0476190476190477,0.03044871794871795,0.031898656898656896,0,0,0,0,0,0
"GOCA 1.0 20,000. 20,000",0.19047619047619047,0.7115384615384616,1.1904761904761905,0.035256410256410256,0.04197191697191697,0,0,0,0,0,0
"BO HUC 1.0 20,000 20,000",0.19047619047619047,0.7612179487179487,1.238095238095238,0.04006410256410257,0.0496031746031746,0,0,0,0,0,0
"CÀ PHÊ ĐÁ 10 18,000 18000",0.19047619047619047,0.8108974358974359,1.2380952380952381,0.041666666666666664,0.051587301587301584,0,0,0,0,0,0
"GÀ PHÊ SỮA ĐÁ. 1.0 20,000 20,000",0.19047619047619047,0.8621794871794872,1.238095238095238,0.046474358974358976,0.057539682539682536,0,0,0,0,0,0
"T.GỌNG 4.0 78,000",0.19047619047619047,0.9182692307692308,1.2380952380952381,0.049679487179487176,0.0615079365079365,0,0,0,0,0,0
"TIỀN MẠT 78,000",0.19047619047619047,0.9615384615384616,1.238095238095238,0.06891025641025643,0.08531746031746032,0,0,0,0,0,0
"Bảy mươi tám ngàn đồng,/.",0.19047619047619047,1.017628205128205,0.8095238095238095,0.059294871794871785,0.0480006105006105,0,0,0,0,0,0
Cảm Ơn Quý khách : Hen Gặp Lại I,0.2380952380952381,1.107371794871795,1.1428571428571428,0.0608974358974359,0.0695970695970696,0,0,0,0,0,0
được cung cấp bồi. 0915622178 - MIMOJjA,0.42857142857142855,1.1554487179487178,0.6666666666666666,0.03205128205128205,0.021367521367521368,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.9229074889867841,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.922907488986784,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
